_MEMBER_LN_meta,_MEMBER_N0,_LogP_LN_meta,_LogP_N0,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByGini,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,BestGiniInGroup,URL
1,0,-12.748710451998353,0.0,hsa03010,M10,1,0.42726590588322044,KEGG Pathway,24,Ribosome ,,-25.78785889595968,6.811867634192785,15.664876443790218,28162,153,1270,47,3.7007874015748032,0.5297324482649185,3921|4736|6124|6130|6132|6133|6135|6136|6139|6141|6143|6146|6152|6154|6156|6158|6159|6161|6165|6167|6168|6169|6170|6173|6181|6191|6193|6201|6202|6203|6204|6205|6206|6207|6209|6210|6217|6218|6224|6227|6228|6229|6233|6234|9045|23521|200916,RPSA|RPL10A|RPL4|RPL7A|RPL8|RPL9|RPL11|RPL12|RPL17|RPL18|RPL19|RPL22|RPL24|RPL26|RPL30|RPL28|RPL29|RPL32|RPL35A|RPL37|RPL37A|RPL38|RPL39|RPL36A|RPLP2|RPS4X|RPS5|RPS7|RPS8|RPS9|RPS10|RPS11|RPS12|RPS13|RPS15|RPS15A|RPS16|RPS17|RPS20|RPS21|RPS23|RPS24|RPS27A|RPS28|RPL14|RPL13A|RPL22L1,-24.10832567115159,3.0,3,0,0,0,-85.36968308061412,12.208599486861896,0.4646212047191751,
1,0,-12.073213770138553,0.0,R-HSA-72649,M10,1,0.42350771450825886,Reactome Gene Sets,6,Translation initiation complex formation,,-21.912426230390157,10.70507738256856,16.078416568570802,28162,58,1270,28,2.204724409448819,0.4120351174002924,1973|1981|3646|3921|6191|6193|6201|6202|6203|6204|6205|6206|6207|6209|6210|6217|6218|6224|6227|6228|6229|6233|6234|8663|8665|8667|27335|51386,EIF4A1|EIF4G1|EIF3E|RPSA|RPS4X|RPS5|RPS7|RPS8|RPS9|RPS10|RPS11|RPS12|RPS13|RPS15|RPS15A|RPS16|RPS17|RPS20|RPS21|RPS23|RPS24|RPS27A|RPS28|EIF3C|EIF3F|EIF3H|EIF3K|EIF3L,-20.454741755198423,3.0,3,0,0,0,-85.36968308061412,12.208599486861896,0.4646212047191751,
1,0,-12.073213770138553,0.0,R-HSA-72702,M10,1,0.42350771450825886,Reactome Gene Sets,6,Ribosomal scanning and start codon recognition,,-21.912426230390157,10.70507738256856,16.078416568570802,28162,58,1270,28,2.204724409448819,0.4120351174002924,1973|1981|3646|3921|6191|6193|6201|6202|6203|6204|6205|6206|6207|6209|6210|6217|6218|6224|6227|6228|6229|6233|6234|8663|8665|8667|27335|51386,EIF4A1|EIF4G1|EIF3E|RPSA|RPS4X|RPS5|RPS7|RPS8|RPS9|RPS10|RPS11|RPS12|RPS13|RPS15|RPS15A|RPS16|RPS17|RPS20|RPS21|RPS23|RPS24|RPS27A|RPS28|EIF3C|EIF3F|EIF3H|EIF3K|EIF3L,-20.454741755198423,3.0,3,0,0,0,-85.36968308061412,12.208599486861896,0.4646212047191751,
1,0,-10.044263521514207,0.0,R-HSA-2262752,M10,1,0.40945525719736753,Reactome Gene Sets,6,Cellular responses to stress,,-38.148830093941164,3.9363555886875083,16.793474891216704,28162,676,1270,120,9.448818897637794,0.820793600612142,468|472|525|645|829|898|1019|1030|1051|1410|1780|2113|2288|2877|2878|2908|2950|3039|3040|3091|3162|3303|3309|3310|3312|3552|3569|3725|3921|4194|4688|4689|4736|5052|5580|5599|5602|5698|5699|5721|5903|6124|6130|6132|6133|6135|6136|6139|6141|6143|6146|6152|6154|6156|6158|6159|6161|6165|6167|6168|6169|6170|6173|6181|6191|6193|6195|6197|6201|6202|6203|6204|6205|6206|6207|6209|6210|6217|6218|6224|6227|6228|6229|6233|6234|6500|6502|6648|6649|7029|7099|7277|7280|7296|7314|7323|7422|7428|7846|8994|9045|9588|9611|9612|10381|10382|10808|10891|23112|23521|25906|79400|79718|84335|113235|116832|119504|200916|201163|347733,ATF4|ATM|ATP6V1B1|BLVRB|CAPZA1|CCNE1|CDK4|CDKN2B|CEBPB|CRYAB|DYNC1I1|ETS1|FKBP4|GPX2|GPX3|NR3C1|GSTP1|HBA1|HBA2|HIF1A|HMOX1|HSPA1A|HSPA5|HSPA6|HSPA8|IL1A|IL6|JUN|RPSA|MDM4|NCF2|NCF4|RPL10A|PRDX1|PRKCD|MAPK8|MAPK10|PSMB9|PSMB10|PSME2|RANBP2|RPL4|RPL7A|RPL8|RPL9|RPL11|RPL12|RPL17|RPL18|RPL19|RPL22|RPL24|RPL26|RPL30|RPL28|RPL29|RPL32|RPL35A|RPL37|RPL37A|RPL38|RPL39|RPL36A|RPLP2|RPS4X|RPS5|RPS6KA1|RPS6KA3|RPS7|RPS8|RPS9|RPS10|RPS11|RPS12|RPS13|RPS15|RPS15A|RPS16|RPS17|RPS20|RPS21|RPS23|RPS24|RPS27A|RPS28|SKP1|SKP2|SOD2|SOD3|TFDP2|TLR4|TUBA4A|TUBB2A|TXNRD1|UBB|UBE2D3|VEGFA|VHL|TUBA1A|LIMD1|RPL14|PRDX6|NCOR1|NCOR2|TUBB3|TUBB4A|HSPH1|PPARGC1A|TNRC6B|RPL13A|ANAPC15|NOX5|TBL1XR1|AKT1S1|SLC46A1|RPL39L|ANAPC16|RPL22L1|FLCN|TUBB2B,-36.06181154255481,3.0,3,0,0,0,-85.36968308061412,12.208599486861896,0.4646212047191751,
1,0,-10.082007388197098,0.0,R-HSA-8953897,M10,1,0.40976364074030025,Reactome Gene Sets,6,Cellular responses to external stimuli,,-37.23208751467329,3.856487504279356,16.509201965771222,28162,690,1270,120,9.448818897637794,0.820793600612142,468|472|525|645|829|898|1019|1030|1051|1410|1780|2113|2288|2877|2878|2908|2950|3039|3040|3091|3162|3303|3309|3310|3312|3552|3569|3725|3921|4194|4688|4689|4736|5052|5580|5599|5602|5698|5699|5721|5903|6124|6130|6132|6133|6135|6136|6139|6141|6143|6146|6152|6154|6156|6158|6159|6161|6165|6167|6168|6169|6170|6173|6181|6191|6193|6195|6197|6201|6202|6203|6204|6205|6206|6207|6209|6210|6217|6218|6224|6227|6228|6229|6233|6234|6500|6502|6648|6649|7029|7099|7277|7280|7296|7314|7323|7422|7428|7846|8994|9045|9588|9611|9612|10381|10382|10808|10891|23112|23521|25906|79400|79718|84335|113235|116832|119504|200916|201163|347733,ATF4|ATM|ATP6V1B1|BLVRB|CAPZA1|CCNE1|CDK4|CDKN2B|CEBPB|CRYAB|DYNC1I1|ETS1|FKBP4|GPX2|GPX3|NR3C1|GSTP1|HBA1|HBA2|HIF1A|HMOX1|HSPA1A|HSPA5|HSPA6|HSPA8|IL1A|IL6|JUN|RPSA|MDM4|NCF2|NCF4|RPL10A|PRDX1|PRKCD|MAPK8|MAPK10|PSMB9|PSMB10|PSME2|RANBP2|RPL4|RPL7A|RPL8|RPL9|RPL11|RPL12|RPL17|RPL18|RPL19|RPL22|RPL24|RPL26|RPL30|RPL28|RPL29|RPL32|RPL35A|RPL37|RPL37A|RPL38|RPL39|RPL36A|RPLP2|RPS4X|RPS5|RPS6KA1|RPS6KA3|RPS7|RPS8|RPS9|RPS10|RPS11|RPS12|RPS13|RPS15|RPS15A|RPS16|RPS17|RPS20|RPS21|RPS23|RPS24|RPS27A|RPS28|SKP1|SKP2|SOD2|SOD3|TFDP2|TLR4|TUBA4A|TUBB2A|TXNRD1|UBB|UBE2D3|VEGFA|VHL|TUBA1A|LIMD1|RPL14|PRDX6|NCOR1|NCOR2|TUBB3|TUBB4A|HSPH1|PPARGC1A|TNRC6B|RPL13A|ANAPC15|NOX5|TBL1XR1|AKT1S1|SLC46A1|RPL39L|ANAPC16|RPL22L1|FLCN|TUBB2B,-35.21885517744785,3.0,3,0,0,0,-85.36968308061412,12.208599486861896,0.4646212047191751,
1,0,-14.728097767703424,0.0,R-HSA-6791226,M10,1,0.4364195203533492,Reactome Gene Sets,6,Major pathway of rRNA processing in the nucleolus and cytosol,,-24.666189731130274,6.025761725436495,14.863353902089475,28162,184,1270,50,3.937007874015748,0.5457067629984932,3921|4736|6124|6130|6132|6133|6135|6136|6139|6141|6143|6146|6152|6154|6156|6158|6159|6161|6165|6167|6168|6169|6170|6173|6181|6191|6193|6201|6202|6203|6204|6205|6206|6207|6209|6210|6217|6218|6224|6227|6228|6229|6233|6234|9045|10438|23521|27043|116832|200916,RPSA|RPL10A|RPL4|RPL7A|RPL8|RPL9|RPL11|RPL12|RPL17|RPL18|RPL19|RPL22|RPL24|RPL26|RPL30|RPL28|RPL29|RPL32|RPL35A|RPL37|RPL37A|RPL38|RPL39|RPL36A|RPLP2|RPS4X|RPS5|RPS7|RPS8|RPS9|RPS10|RPS11|RPS12|RPS13|RPS15|RPS15A|RPS16|RPS17|RPS20|RPS21|RPS23|RPS24|RPS27A|RPS28|RPL14|C1D|RPL13A|PELP1|RPL39L|RPL22L1,-23.050897402576872,3.0,3,0,0,0,-85.36968308061412,12.208599486861896,0.4646212047191751,
1,0,-9.969932818367154,0.0,R-HSA-72766,M10,1,0.40884173890967834,Reactome Gene Sets,6,Translation,,-21.115665926627738,4.419720215385447,12.743101432100893,28162,291,1270,58,4.566929133858268,0.585813971488103,1933|1938|1973|1981|3646|3921|4736|6124|6130|6132|6133|6135|6136|6139|6141|6143|6146|6152|6154|6156|6158|6159|6161|6165|6167|6168|6169|6170|6173|6181|6191|6193|6201|6202|6203|6204|6205|6206|6207|6209|6210|6217|6218|6224|6227|6228|6229|6233|6234|8663|8665|8667|9045|23521|27335|51386|116832|200916,EEF1B2|EEF2|EIF4A1|EIF4G1|EIF3E|RPSA|RPL10A|RPL4|RPL7A|RPL8|RPL9|RPL11|RPL12|RPL17|RPL18|RPL19|RPL22|RPL24|RPL26|RPL30|RPL28|RPL29|RPL32|RPL35A|RPL37|RPL37A|RPL38|RPL39|RPL36A|RPLP2|RPS4X|RPS5|RPS7|RPS8|RPS9|RPS10|RPS11|RPS12|RPS13|RPS15|RPS15A|RPS16|RPS17|RPS20|RPS21|RPS23|RPS24|RPS27A|RPS28|EIF3C|EIF3F|EIF3H|RPL14|RPL13A|EIF3K|EIF3L|RPL39L|RPL22L1,-19.71122696338923,3.0,3,0,0,0,-85.36968308061412,12.208599486861896,0.4646212047191751,
1,1,-15.172592763053494,-2.550611328535838,R-HSA-376176,M11,2,0.3560863309278117,Reactome Gene Sets,6,Signaling by ROBO receptors,,-40.62547261272574,7.222068915697464,20.041633825909006,28162,218,1270,71,5.590551181102362,0.6446636525221793,25|27|998|1605|1630|1981|2817|3921|4736|5216|5217|5567|5698|5699|5721|6124|6130|6132|6133|6135|6136|6139|6141|6143|6146|6152|6154|6156|6158|6159|6161|6165|6167|6168|6169|6170|6173|6181|6191|6193|6201|6202|6203|6204|6205|6206|6207|6209|6210|6217|6218|6224|6227|6228|6229|6233|6234|6387|6586|6714|7314|7852|9045|9353|9495|10298|23521|51466|64221|116832|200916,ABL1|ABL2|CDC42|DAG1|DCC|EIF4G1|GPC1|RPSA|RPL10A|PFN1|PFN2|PRKACB|PSMB9|PSMB10|PSME2|RPL4|RPL7A|RPL8|RPL9|RPL11|RPL12|RPL17|RPL18|RPL19|RPL22|RPL24|RPL26|RPL30|RPL28|RPL29|RPL32|RPL35A|RPL37|RPL37A|RPL38|RPL39|RPL36A|RPLP2|RPS4X|RPS5|RPS7|RPS8|RPS9|RPS10|RPS11|RPS12|RPS13|RPS15|RPS15A|RPS16|RPS17|RPS20|RPS21|RPS23|RPS24|RPS27A|RPS28|CXCL12|SLIT3|SRC|UBB|CXCR4|RPL14|SLIT2|AKAP5|PAK4|RPL13A|EVL|ROBO3|RPL39L|RPL22L1,-38.385843898133224,3.0,3,0,0,0,-85.36968308061412,12.208599486861896,0.4646212047191751,
1,1,-23.846480102316573,-5.791583171481597,R-HSA-422475,M11,2,0.3045896886723465,Reactome Gene Sets,6,Axon guidance,,-81.70680169097845,6.347135684126441,27.572229551102144,28162,552,1270,158,12.440944881889763,0.9261372573206667,25|27|60|71|102|160|286|287|388|775|776|785|998|1072|1211|1281|1282|1284|1285|1291|1292|1293|1605|1630|1742|1759|1956|1981|2064|2260|2534|2549|2674|2817|2885|2886|3312|3921|4233|4627|4629|4637|4684|4736|5216|5217|5293|5335|5567|5588|5599|5698|5699|5721|5788|6124|6130|6132|6133|6135|6136|6139|6141|6143|6146|6152|6154|6156|6158|6159|6161|6165|6167|6168|6169|6170|6173|6181|6191|6193|6195|6197|6201|6202|6203|6204|6205|6206|6207|6209|6210|6217|6218|6224|6227|6228|6229|6233|6234|6300|6324|6329|6330|6335|6383|6387|6586|6711|6712|6714|7074|7204|7220|7223|7277|7280|7314|7430|7436|7846|7852|8218|8515|8912|8976|8997|9045|9353|9495|9826|9846|10092|10093|10095|10109|10298|10381|10382|10451|10507|10627|23114|23521|25791|30011|51107|51466|54209|56963|64221|79784|103910|116832|200916|284656|285704|347733|100133941,ABL1|ABL2|ACTB|ACTG1|ADAM10|AP2A1|ANK1|ANK2|RHOB|CACNA1C|CACNA1D|CACNB4|CDC42|CFL1|CLTA|COL3A1|COL4A1|COL4A2|COL4A3|COL6A1|COL6A2|COL6A3|DAG1|DCC|DLG4|DNM1|EGFR|EIF4G1|ERBB2|FGFR1|FYN|GAB1|GFRA1|GPC1|GRB2|GRB7|HSPA8|RPSA|MET|MYH9|MYH11|MYL6|NCAM1|RPL10A|PFN1|PFN2|PIK3CD|PLCG1|PRKACB|PRKCQ|MAPK8|PSMB9|PSMB10|PSME2|PTPRC|RPL4|RPL7A|RPL8|RPL9|RPL11|RPL12|RPL17|RPL18|RPL19|RPL22|RPL24|RPL26|RPL30|RPL28|RPL29|RPL32|RPL35A|RPL37|RPL37A|RPL38|RPL39|RPL36A|RPLP2|RPS4X|RPS5|RPS6KA1|RPS6KA3|RPS7|RPS8|RPS9|RPS10|RPS11|RPS12|RPS13|RPS15|RPS15A|RPS16|RPS17|RPS20|RPS21|RPS23|RPS24|RPS27A|RPS28|MAPK12|SCN1B|SCN4A|SCN4B|SCN9A|SDC2|CXCL12|SLIT3|SPTBN1|SPTBN2|SRC|TIAM1|TRIO|TRPC1|TRPC4|TUBA4A|TUBB2A|UBB|EZR|VLDLR|TUBA1A|CXCR4|CLTCL1|ITGA10|CACNA1H|WASL|KALRN|RPL14|SLIT2|AKAP5|ARHGEF11|GAB2|ARPC5|ARPC4|ARPC1B|ARPC2|PAK4|TUBB3|TUBB4A|VAV3|SEMA4D|MYL12A|NFASC|RPL13A|NGEF|SH3KBP1|APH1A|EVL|TREM2|RGMA|ROBO3|MYH14|MYL12B|RPL39L|RPL22L1|EPHA10|RGMB|TUBB2B|CD24,-78.4894493710971,3.0,3,0,0,0,-85.36968308061412,12.208599486861896,0.4646212047191751,
1,1,-25.304931907788777,-6.2136897279986805,R-HSA-9675108,M11,2,0.3028565525548421,Reactome Gene Sets,6,Nervous system development,,-85.36968308061412,6.34114821435882,28.170878304169875,28162,577,1270,165,12.992125984251969,0.9434470474625298,25|27|60|71|102|160|286|287|388|775|776|785|998|1072|1211|1281|1282|1284|1285|1291|1292|1293|1605|1630|1742|1759|1956|1981|2064|2260|2534|2549|2674|2817|2885|2886|3066|3312|3908|3921|4233|4627|4629|4637|4684|4736|5216|5217|5293|5335|5376|5567|5588|5599|5698|5699|5721|5788|6124|6130|6132|6133|6135|6136|6139|6141|6143|6146|6152|6154|6156|6158|6159|6161|6165|6167|6168|6169|6170|6173|6181|6191|6193|6195|6197|6201|6202|6203|6204|6205|6206|6207|6209|6210|6217|6218|6224|6227|6228|6229|6233|6234|6300|6324|6329|6330|6335|6383|6387|6586|6711|6712|6714|7003|7074|7204|7220|7223|7277|7280|7314|7430|7436|7846|7852|8218|8515|8912|8976|8997|9045|9353|9495|9826|9846|10092|10093|10095|10109|10298|10381|10382|10413|10451|10507|10627|23114|23521|25791|25937|30011|51107|51466|54209|56963|57716|64221|79784|103910|116832|200916|284656|285704|347733|100133941,ABL1|ABL2|ACTB|ACTG1|ADAM10|AP2A1|ANK1|ANK2|RHOB|CACNA1C|CACNA1D|CACNB4|CDC42|CFL1|CLTA|COL3A1|COL4A1|COL4A2|COL4A3|COL6A1|COL6A2|COL6A3|DAG1|DCC|DLG4|DNM1|EGFR|EIF4G1|ERBB2|FGFR1|FYN|GAB1|GFRA1|GPC1|GRB2|GRB7|HDAC2|HSPA8|LAMA2|RPSA|MET|MYH9|MYH11|MYL6|NCAM1|RPL10A|PFN1|PFN2|PIK3CD|PLCG1|PMP22|PRKACB|PRKCQ|MAPK8|PSMB9|PSMB10|PSME2|PTPRC|RPL4|RPL7A|RPL8|RPL9|RPL11|RPL12|RPL17|RPL18|RPL19|RPL22|RPL24|RPL26|RPL30|RPL28|RPL29|RPL32|RPL35A|RPL37|RPL37A|RPL38|RPL39|RPL36A|RPLP2|RPS4X|RPS5|RPS6KA1|RPS6KA3|RPS7|RPS8|RPS9|RPS10|RPS11|RPS12|RPS13|RPS15|RPS15A|RPS16|RPS17|RPS20|RPS21|RPS23|RPS24|RPS27A|RPS28|MAPK12|SCN1B|SCN4A|SCN4B|SCN9A|SDC2|CXCL12|SLIT3|SPTBN1|SPTBN2|SRC|TEAD1|TIAM1|TRIO|TRPC1|TRPC4|TUBA4A|TUBB2A|UBB|EZR|VLDLR|TUBA1A|CXCR4|CLTCL1|ITGA10|CACNA1H|WASL|KALRN|RPL14|SLIT2|AKAP5|ARHGEF11|GAB2|ARPC5|ARPC4|ARPC1B|ARPC2|PAK4|TUBB3|TUBB4A|YAP1|VAV3|SEMA4D|MYL12A|NFASC|RPL13A|NGEF|WWTR1|SH3KBP1|APH1A|EVL|TREM2|RGMA|PRX|ROBO3|MYH14|MYL12B|RPL39L|RPL22L1|EPHA10|RGMB|TUBB2B|CD24,-81.85130076506879,3.0,3,0,0,1,-85.36968308061412,12.208599486861896,0.4646212047191751,
0,1,0.0,-2.7515738008215753,R-HSA-8953854,M01,1,0.23344520110973033,Reactome Gene Sets,6,Metabolism of RNA,,-12.244799066131412,2.4711890582770764,8.394810425522161,28162,673,1270,75,5.905511811023622,0.6614682495473464,1973|1981|3303|3312|3921|4736|5441|5515|5580|5698|5699|5721|5903|6124|6130|6132|6133|6135|6136|6139|6141|6143|6146|6152|6154|6156|6158|6159|6161|6165|6167|6168|6169|6170|6173|6181|6191|6193|6201|6202|6203|6204|6205|6206|6207|6209|6210|6217|6218|6224|6227|6228|6229|6233|6234|6426|7307|7314|7529|7534|8741|9045|10438|10642|10643|10644|23318|23521|27043|29883|79670|115024|116832|200916|246175,EIF4A1|EIF4G1|HSPA1A|HSPA8|RPSA|RPL10A|POLR2L|PPP2CA|PRKCD|PSMB9|PSMB10|PSME2|RANBP2|RPL4|RPL7A|RPL8|RPL9|RPL11|RPL12|RPL17|RPL18|RPL19|RPL22|RPL24|RPL26|RPL30|RPL28|RPL29|RPL32|RPL35A|RPL37|RPL37A|RPL38|RPL39|RPL36A|RPLP2|RPS4X|RPS5|RPS7|RPS8|RPS9|RPS10|RPS11|RPS12|RPS13|RPS15|RPS15A|RPS16|RPS17|RPS20|RPS21|RPS23|RPS24|RPS27A|RPS28|SRSF1|U2AF1|UBB|YWHAB|YWHAZ|TNFSF13|RPL14|C1D|IGF2BP1|IGF2BP3|IGF2BP2|TUT4|RPL13A|PELP1|CNOT7|TUT7|NT5C3B|RPL39L|RPL22L1|CNOT6L,-11.179735090633105,3.0,3,0,0,0,-85.36968308061412,12.208599486861896,0.4646212047191751,
1,0,-11.85057312109456,0.0,R-HSA-72662,M10,1,0.4221824590563612,Reactome Gene Sets,6,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",,-21.65184099638182,10.5236353930335,15.913538894764654,28162,59,1270,28,2.204724409448819,0.4120351174002924,1973|1981|3646|3921|6191|6193|6201|6202|6203|6204|6205|6206|6207|6209|6210|6217|6218|6224|6227|6228|6229|6233|6234|8663|8665|8667|27335|51386,EIF4A1|EIF4G1|EIF3E|RPSA|RPS4X|RPS5|RPS7|RPS8|RPS9|RPS10|RPS11|RPS12|RPS13|RPS15|RPS15A|RPS16|RPS17|RPS20|RPS21|RPS23|RPS24|RPS27A|RPS28|EIF3C|EIF3F|EIF3H|EIF3K|EIF3L,-20.20164454258264,3.0,3,0,0,0,-85.36968308061412,12.208599486861896,0.4646212047191751,
1,0,-14.97476904054754,0.0,R-HSA-71291,M10,1,0.43740128589892113,Reactome Gene Sets,6,Metabolism of amino acids and derivatives,,-32.78052705282346,4.861855236009937,16.338699729320656,28162,374,1270,82,6.456692913385827,0.6896195504614085,443|635|875|1036|1158|1160|1468|1644|2593|2628|2653|3176|3921|4357|4507|4736|4942|4953|5625|5698|5699|5721|5723|5831|6124|6130|6132|6133|6135|6136|6139|6141|6143|6146|6152|6154|6156|6158|6159|6161|6165|6167|6168|6169|6170|6173|6181|6191|6193|6201|6202|6203|6204|6205|6206|6207|6209|6210|6217|6218|6224|6227|6228|6229|6233|6234|6539|7263|7296|8140|9045|9060|23464|23521|26227|27165|27232|29958|54498|58478|116832|200916,ASPA|BHMT|CBS|CDO1|CKM|CKMT2|SLC25A10|DDC|GAMT|GATM|GCSH|HNMT|RPSA|MPST|MTAP|RPL10A|OAT|ODC1|PRODH|PSMB9|PSMB10|PSME2|PSPH|PYCR1|RPL4|RPL7A|RPL8|RPL9|RPL11|RPL12|RPL17|RPL18|RPL19|RPL22|RPL24|RPL26|RPL30|RPL28|RPL29|RPL32|RPL35A|RPL37|RPL37A|RPL38|RPL39|RPL36A|RPLP2|RPS4X|RPS5|RPS7|RPS8|RPS9|RPS10|RPS11|RPS12|RPS13|RPS15|RPS15A|RPS16|RPS17|RPS20|RPS21|RPS23|RPS24|RPS27A|RPS28|SLC6A12|TST|TXNRD1|SLC7A5|RPL14|PAPSS2|GCAT|RPL13A|PHGDH|GLS2|GNMT|DMGDH|SMOX|ENOPH1|RPL39L|RPL22L1,-30.864204728606076,3.0,3,0,0,0,-85.36968308061412,12.208599486861896,0.4646212047191751,
1,0,-12.748710451998353,0.0,ko03010,M10,1,0.42726590588322044,KEGG Pathway,24,Ribosome,,-25.78785889595968,6.811867634192785,15.664876443790218,28162,153,1270,47,3.7007874015748032,0.5297324482649185,3921|4736|6124|6130|6132|6133|6135|6136|6139|6141|6143|6146|6152|6154|6156|6158|6159|6161|6165|6167|6168|6169|6170|6173|6181|6191|6193|6201|6202|6203|6204|6205|6206|6207|6209|6210|6217|6218|6224|6227|6228|6229|6233|6234|9045|23521|200916,RPSA|RPL10A|RPL4|RPL7A|RPL8|RPL9|RPL11|RPL12|RPL17|RPL18|RPL19|RPL22|RPL24|RPL26|RPL30|RPL28|RPL29|RPL32|RPL35A|RPL37|RPL37A|RPL38|RPL39|RPL36A|RPLP2|RPS4X|RPS5|RPS7|RPS8|RPS9|RPS10|RPS11|RPS12|RPS13|RPS15|RPS15A|RPS16|RPS17|RPS20|RPS21|RPS23|RPS24|RPS27A|RPS28|RPL14|RPL13A|RPL22L1,-24.10832567115159,3.0,3,0,0,0,-85.36968308061412,12.208599486861896,0.4646212047191751,
1,0,-16.33587734027653,0.0,R-HSA-9711097,M10,1,0.4423161585438371,Reactome Gene Sets,6,Cellular response to starvation,,-30.434026217066776,7.3916010498687665,17.39645515327325,28162,156,1270,52,4.094488188976378,0.5560575406185201,468|525|1051|3921|4736|6124|6130|6132|6133|6135|6136|6139|6141|6143|6146|6152|6154|6156|6158|6159|6161|6165|6167|6168|6169|6170|6173|6181|6191|6193|6201|6202|6203|6204|6205|6206|6207|6209|6210|6217|6218|6224|6227|6228|6229|6233|6234|9045|23521|116832|200916|201163,ATF4|ATP6V1B1|CEBPB|RPSA|RPL10A|RPL4|RPL7A|RPL8|RPL9|RPL11|RPL12|RPL17|RPL18|RPL19|RPL22|RPL24|RPL26|RPL30|RPL28|RPL29|RPL32|RPL35A|RPL37|RPL37A|RPL38|RPL39|RPL36A|RPLP2|RPS4X|RPS5|RPS7|RPS8|RPS9|RPS10|RPS11|RPS12|RPS13|RPS15|RPS15A|RPS16|RPS17|RPS20|RPS21|RPS23|RPS24|RPS27A|RPS28|RPL14|RPL13A|RPL39L|RPL22L1|FLCN,-28.605839981549945,3.0,3,0,0,0,-85.36968308061412,12.208599486861896,0.4646212047191751,
1,0,-15.64805840544666,0.0,R-HSA-168255,M10,1,0.43993293538225253,Reactome Gene Sets,6,Influenza Infection,,-31.484792770320038,7.5337472239047045,17.783344059907424,28162,156,1270,53,4.173228346456693,0.5611482882699957,811|1211|3303|3921|4736|5441|5903|6124|6130|6132|6133|6135|6136|6139|6141|6143|6146|6152|6154|6156|6158|6159|6161|6165|6167|6168|6169|6170|6173|6181|6191|6193|6201|6202|6203|6204|6205|6206|6207|6209|6210|6217|6218|6224|6227|6228|6229|6233|6234|9045|23521|116832|200916,CALR|CLTA|HSPA1A|RPSA|RPL10A|POLR2L|RANBP2|RPL4|RPL7A|RPL8|RPL9|RPL11|RPL12|RPL17|RPL18|RPL19|RPL22|RPL24|RPL26|RPL30|RPL28|RPL29|RPL32|RPL35A|RPL37|RPL37A|RPL38|RPL39|RPL36A|RPLP2|RPS4X|RPS5|RPS7|RPS8|RPS9|RPS10|RPS11|RPS12|RPS13|RPS15|RPS15A|RPS16|RPS17|RPS20|RPS21|RPS23|RPS24|RPS27A|RPS28|RPL14|RPL13A|RPL39L|RPL22L1,-29.60986313126088,3.0,3,0,0,0,-85.36968308061412,12.208599486861896,0.4646212047191751,
1,0,-27.265518711486244,0.0,R-HSA-72689,M10,1,0.4646212047191751,Reactome Gene Sets,6,Formation of a pool of free 40S subunits,,-44.83873831544671,11.85583534731426,23.751262971806074,28162,101,1270,54,4.251968503937008,0.5661846435385899,3646|3921|4736|6124|6130|6132|6133|6135|6136|6139|6141|6143|6146|6152|6154|6156|6158|6159|6161|6165|6167|6168|6169|6170|6173|6181|6191|6193|6201|6202|6203|6204|6205|6206|6207|6209|6210|6217|6218|6224|6227|6228|6229|6233|6234|8663|8665|8667|9045|23521|27335|51386|116832|200916,EIF3E|RPSA|RPL10A|RPL4|RPL7A|RPL8|RPL9|RPL11|RPL12|RPL17|RPL18|RPL19|RPL22|RPL24|RPL26|RPL30|RPL28|RPL29|RPL32|RPL35A|RPL37|RPL37A|RPL38|RPL39|RPL36A|RPLP2|RPS4X|RPS5|RPS7|RPS8|RPS9|RPS10|RPS11|RPS12|RPS13|RPS15|RPS15A|RPS16|RPS17|RPS20|RPS21|RPS23|RPS24|RPS27A|RPS28|EIF3C|EIF3F|EIF3H|RPL14|RPL13A|EIF3K|EIF3L|RPL39L|RPL22L1,-42.16545403991562,3.0,3,1,1,0,-85.36968308061412,12.208599486861896,0.4646212047191751,
