Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
_FINAL,GO Biological Processes,19,GO:0048638,regulation of developmental growth,19_GO:0040007 growth,-3.3,4.4,4.6,30211,329,168,8,4.8,1.6,2017|2045|2691|2693|4624|4880|7429|54910,CTTN|EPHA7|GHRH|GHSR|MYH6|NPPC|VIL1|SEMA4C,-1.5
_FINAL,GO Biological Processes,19,GO:0048265,response to pain,19_GO:0032501 multicellular organismal process,-3.3,19,7.1,30211,29,168,3,1.8,1,796|4914|5024,CALCA|NTRK1|P2RX3,-1.5
_FINAL,GO Biological Processes,19,GO:0016485,protein processing,19_GO:0008152 metabolic process,-3.3,5.9,5,30211,182,168,6,3.6,1.4,3250|4311|5126|6447|6469|8772,HPR|MME|PCSK2|SCG5|SHH|FADD,-1.5
_FINAL,GO Biological Processes,19,GO:0050795,regulation of behavior,19_GO:0007610 behavior,-3.2,10,5.9,30211,69,168,4,2.4,1.2,2691|2693|3062|387129,GHRH|GHSR|HCRTR2|NPSR1,-1.4
_FINAL,Reactome Gene Sets,6,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),,-3.2,4.3,4.5,30211,335,168,8,4.8,1.6,2693|3062|3814|5473|6866|7253|51083|387129,GHSR|HCRTR2|KISS1|PPBP|TAC3|TSHR|GAL|NPSR1,-1.4
_FINAL,GO Biological Processes,19,GO:0051046,regulation of secretion,19_GO:0051179 localization,-3.2,3.3,4.2,30211,606,168,11,6.5,1.9,1066|2691|2693|3598|3814|6447|51083|54474|91608|219931|387129,CES1|GHRH|GHSR|IL13RA2|KISS1|SCG5|GAL|KRT20|RASL10B|TPCN2|NPSR1,-1.4
_FINAL,Reactome Gene Sets,6,R-HSA-418360,Platelet calcium homeostasis,,-3.2,18,7,30211,30,168,3,1.8,1,487|5024|9127,ATP2A1|P2RX3|P2RX6,-1.4
_FINAL,KEGG Pathway,24,hsa00030,Pentose phosphate pathway,,-3.2,18,7,30211,30,168,3,1.8,1,229|8277|8789,ALDOB|TKTL1|FBP2,-1.4
_FINAL,GO Biological Processes,19,GO:0040018,positive regulation of multicellular organism growth,19_GO:0040007 growth,-3.2,18,7,30211,30,168,3,1.8,1,2691|2693|7429,GHRH|GHSR|VIL1,-1.4
_FINAL,GO Biological Processes,19,GO:0010669,epithelial structure maintenance,19_GO:0032501 multicellular organismal process,-3.2,18,7,30211,30,168,3,1.8,1,4588|7031|7033,MUC6|TFF1|TFF3,-1.4
_FINAL,GO Biological Processes,19,GO:0006094,gluconeogenesis,19_GO:0008152 metabolic process,-3.2,17,6.8,30211,31,168,3,1.8,1,2819|5105|8789,GPD1|PCK1|FBP2,-1.4
_FINAL,GO Biological Processes,19,GO:0022600,digestive system process,19_GO:0032501 multicellular organismal process,-3.2,10,5.7,30211,72,168,4,2.4,1.2,4588|7031|7033|7429,MUC6|TFF1|TFF3|VIL1,-1.4
_FINAL,GO Biological Processes,19,GO:0051482,positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway,19_GO:0023052 signaling,-3.1,17,6.7,30211,32,168,3,1.8,1,796|2911|3814,CALCA|GRM1|KISS1,-1.4
_FINAL,GO Biological Processes,19,GO:0007276,gamete generation,19_GO:0022414 reproductive process,-3.1,3,4,30211,725,168,12,7.1,2,2693|9148|9576|10549|54457|55124|56853|79727|91646|171484|100129278|101928601,GHSR|NEURL1|SPAG6|PRDX4|TAF7L|PIWIL2|CELF4|LIN28A|TDRD12|FAM9C|TDRD15|MEI4,-1.4
_FINAL,GO Biological Processes,19,GO:0019233,sensory perception of pain,19_GO:0032501 multicellular organismal process,-3.1,9.7,5.6,30211,74,168,4,2.4,1.2,796|2911|4311|4914,CALCA|GRM1|MME|NTRK1,-1.4
_FINAL,GO Biological Processes,19,GO:0031667,response to nutrient levels,19_GO:0050896 response to stimulus,-3.1,3.7,4.3,30211,437,168,9,5.4,1.7,158|213|2691|2693|4914|5105|9506|54474|57535,ADSL|ALB|GHRH|GHSR|NTRK1|PCK1|PAGE4|KRT20|ELAPOR1,-1.3
_FINAL,GO Biological Processes,19,GO:0045229,external encapsulating structure organization,19_GO:0009987 cellular process,-3.1,4.7,4.5,30211,269,168,7,4.2,1.5,1297|1299|2670|4629|7053|10549|22798,COL9A1|COL9A3|GFAP|MYH11|TGM3|PRDX4|LAMB4,-1.3
_FINAL,GO Biological Processes,19,GO:0046034,ATP metabolic process,19_GO:0008152 metabolic process,-3.1,5.5,4.7,30211,195,168,6,3.6,1.4,229|2027|4624|4626|4715|4726,ALDOB|ENO3|MYH6|MYH8|NDUFB9|NDUFS6,-1.3
_FINAL,Reactome Gene Sets,6,R-HSA-8963899,Plasma lipoprotein remodeling,,-3.1,16,6.6,30211,33,168,3,1.8,1,213|335|337,ALB|APOA1|APOA4,-1.3
_FINAL,GO Biological Processes,19,GO:0045940,positive regulation of steroid metabolic process,19_GO:0048518 positive regulation of biological process,-3.1,16,6.6,30211,33,168,3,1.8,1,335|337|1066,APOA1|APOA4|CES1,-1.3
_FINAL,GO Biological Processes,19,GO:0042594,response to starvation,19_GO:0050896 response to stimulus,-3.1,5.5,4.7,30211,196,168,6,3.6,1.4,158|213|5105|9506|54474|57535,ADSL|ALB|PCK1|PAGE4|KRT20|ELAPOR1,-1.3
_FINAL,Reactome Gene Sets,6,R-HSA-388396,GPCR downstream signalling,,-3.1,3.1,4.1,30211,629,168,11,6.5,1.9,796|2691|2693|2911|3062|3814|5473|6866|7253|51083|387129,CALCA|GHRH|GHSR|GRM1|HCRTR2|KISS1|PPBP|TAC3|TSHR|GAL|NPSR1,-1.3
_FINAL,GO Biological Processes,19,GO:0048167,regulation of synaptic plasticity,19_GO:0023052 signaling,-3.1,5.5,4.7,30211,197,168,6,3.6,1.4,2670|4311|5024|5923|9148|347730,GFAP|MME|P2RX3|RASGRF1|NEURL1|LRRTM1,-1.3
_FINAL,Reactome Gene Sets,6,R-HSA-3000178,ECM proteoglycans,,-3.1,9.5,5.5,30211,76,168,4,2.4,1.2,1297|1299|1463|63827,COL9A1|COL9A3|NCAN|BCAN,-1.3
_FINAL,GO Biological Processes,19,GO:0019319,hexose biosynthetic process,19_GO:0008152 metabolic process,-3.1,16,6.5,30211,34,168,3,1.8,1,2819|5105|8789,GPD1|PCK1|FBP2,-1.3
_FINAL,GO Biological Processes,19,GO:0015918,sterol transport,19_GO:0051179 localization,-3,9.3,5.5,30211,77,168,4,2.4,1.2,335|337|1066|219931,APOA1|APOA4|CES1|TPCN2,-1.3
_FINAL,GO Biological Processes,19,GO:0048871,multicellular organismal homeostasis,19_GO:0032501 multicellular organismal process,-3,4,4.3,30211,359,168,8,4.8,1.6,213|359|3933|4588|6456|7031|7033|124220,ALB|AQP2|LCN1|MUC6|SH3GL2|TFF1|TFF3|ZG16B,-1.3
_FINAL,Canonical Pathways,11,M5882,NABA PROTEOGLYCANS,,-3,15,6.4,30211,35,168,3,1.8,1,1101|1463|63827,CHAD|NCAN|BCAN,-1.3
_FINAL,GO Biological Processes,19,GO:0008584,male gonad development,19_GO:0022414 reproductive process,-3,6.7,4.9,30211,135,168,5,3,1.3,1299|4914|10549|29844|64478,COL9A3|NTRK1|PRDX4|TFPT|CSMD1,-1.3
_FINAL,GO Biological Processes,19,GO:0050767,regulation of neurogenesis,19_GO:0032502 developmental process,-3,4,4.3,30211,361,168,8,4.8,1.6,2045|2670|4311|6469|9148|23440|54910|79727,EPHA7|GFAP|MME|SHH|NEURL1|OTP|SEMA4C|LIN28A,-1.3
_FINAL,GO Biological Processes,19,GO:0055082,cellular chemical homeostasis,19_GO:0065007 biological regulation,-3,2.9,3.9,30211,746,168,12,7.1,2,487|796|1356|2911|3062|3814|5024|5105|6550|79727|219931|387129,ATP2A1|CALCA|CP|GRM1|HCRTR2|KISS1|P2RX3|PCK1|SLC9A3|LIN28A|TPCN2|NPSR1,-1.3
_FINAL,GO Biological Processes,19,GO:0046546,development of primary male sexual characteristics,19_GO:0022414 reproductive process,-3,6.6,4.9,30211,136,168,5,3,1.3,1299|4914|10549|29844|64478,COL9A3|NTRK1|PRDX4|TFPT|CSMD1,-1.3
_FINAL,GO Biological Processes,19,GO:0060249,anatomical structure homeostasis,19_GO:0065007 biological regulation,-3,4.5,4.4,30211,281,168,7,4.2,1.5,213|3933|4588|6456|7031|7033|124220,ALB|LCN1|MUC6|SH3GL2|TFF1|TFF3|ZG16B,-1.3
_FINAL,KEGG Pathway,24,hsa04910,Insulin signaling pathway,,-3,6.6,4.9,30211,137,168,5,3,1.3,5105|5260|5837|8789|163688,PCK1|PHKG1|PYGM|FBP2|CALML6,-1.3
_FINAL,GO Biological Processes,19,GO:0032371,regulation of sterol transport,19_GO:0051179 localization,-3,9,5.4,30211,80,168,4,2.4,1.2,335|337|1066|6469,APOA1|APOA4|CES1|SHH,-1.3
_FINAL,GO Biological Processes,19,GO:0032374,regulation of cholesterol transport,19_GO:0051179 localization,-3,9,5.4,30211,80,168,4,2.4,1.2,335|337|1066|6469,APOA1|APOA4|CES1|SHH,-1.3
_FINAL,GO Biological Processes,19,GO:0140448,signaling receptor ligand precursor processing,19_GO:0008152 metabolic process,-3,15,6.3,30211,36,168,3,1.8,1,4311|5126|6447,MME|PCSK2|SCG5,-1.3
_FINAL,GO Biological Processes,19,GO:0048729,tissue morphogenesis,19_GO:0032502 developmental process,-2.9,3.2,4,30211,554,168,10,6,1.8,72|2045|4624|4634|6469|7053|7475|54910|64399|64478,ACTG2|EPHA7|MYH6|MYL3|SHH|TGM3|WNT6|SEMA4C|HHIP|CSMD1,-1.2
_FINAL,GO Biological Processes,19,GO:0006695,cholesterol biosynthetic process,19_GO:0008152 metabolic process,-2.9,15,6.2,30211,37,168,3,1.8,1,335|337|1066,APOA1|APOA4|CES1,-1.2
_FINAL,GO Biological Processes,19,GO:1902653,secondary alcohol biosynthetic process,19_GO:0008152 metabolic process,-2.9,15,6.2,30211,37,168,3,1.8,1,335|337|1066,APOA1|APOA4|CES1,-1.2
_FINAL,GO Biological Processes,19,GO:0008589,regulation of smoothened signaling pathway,19_GO:0023052 signaling,-2.9,8.8,5.3,30211,82,168,4,2.4,1.2,6469|8643|51473|64399,SHH|PTCH2|DCDC2|HHIP,-1.2
_FINAL,GO Biological Processes,19,GO:0014706,striated muscle tissue development,19_GO:0032502 developmental process,-2.9,4.4,4.3,30211,287,168,7,4.2,1.5,4624|4629|4634|6469|9148|58498|91807,MYH6|MYH11|MYL3|SHH|NEURL1|MYL7|MYLK3,-1.2
_FINAL,GO Biological Processes,19,GO:0050806,positive regulation of synaptic transmission,19_GO:0023052 signaling,-2.9,6.4,4.8,30211,141,168,5,3,1.3,2670|3814|4311|4914|347730,GFAP|KISS1|MME|NTRK1|LRRTM1,-1.2
_FINAL,GO Biological Processes,19,GO:0046364,monosaccharide biosynthetic process,19_GO:0008152 metabolic process,-2.9,14,6.1,30211,38,168,3,1.8,1,2819|5105|8789,GPD1|PCK1|FBP2,-1.2
_FINAL,Reactome Gene Sets,6,R-HSA-3781865,Diseases of glycosylation,,-2.9,6.3,4.7,30211,143,168,5,3,1.3,1463|4588|10071|63827|727897,NCAN|MUC6|MUC12|BCAN|MUC5B,-1.2
_FINAL,GO Biological Processes,19,GO:1901615,organic hydroxy compound metabolic process,19_GO:0008152 metabolic process,-2.9,3.5,4,30211,467,168,9,5.4,1.7,126|335|337|1066|2819|3067|5105|6822|8277,ADH1C|APOA1|APOA4|CES1|GPD1|HDC|PCK1|SULT2A1|TKTL1,-1.2
_FINAL,GO Biological Processes,19,GO:0045923,positive regulation of fatty acid metabolic process,19_GO:0048518 positive regulation of biological process,-2.9,14,6,30211,39,168,3,1.8,1,335|337|2693,APOA1|APOA4|GHSR,-1.2
_FINAL,GO Biological Processes,19,GO:0061564,axon development,19_GO:0032502 developmental process,-2.9,3.8,4.1,30211,380,168,8,4.8,1.6,337|2045|4009|4914|6469|54910|84631|644168,APOA4|EPHA7|LMX1A|NTRK1|SHH|SEMA4C|SLITRK2|DRGX,-1.2
_FINAL,Reactome Gene Sets,6,R-HSA-416476,G alpha (q) signalling events,,-2.9,5,4.4,30211,216,168,6,3.6,1.4,2693|2911|3062|3814|6866|387129,GHSR|GRM1|HCRTR2|KISS1|TAC3|NPSR1,-1.2
_FINAL,GO Biological Processes,19,GO:0062013,positive regulation of small molecule metabolic process,19_GO:0048518 positive regulation of biological process,-2.9,6.2,4.7,30211,146,168,5,3,1.3,335|337|1066|2693|2819,APOA1|APOA4|CES1|GHSR|GPD1,-1.2
_FINAL,GO Biological Processes,19,GO:0010720,positive regulation of cell development,19_GO:0032502 developmental process,-2.8,4.2,4.2,30211,297,168,7,4.2,1.5,335|2670|4311|6469|9148|10562|23440,APOA1|GFAP|MME|SHH|NEURL1|OLFM4|OTP,-1.2
_FINAL,KEGG Pathway,24,hsa04260,Cardiac muscle contraction,,-2.8,8.3,5.1,30211,87,168,4,2.4,1.2,487|4624|4634|4635,ATP2A1|MYH6|MYL3|MYL4,-1.1
_FINAL,Reactome Gene Sets,6,R-HSA-445355,Smooth Muscle Contraction,,-2.8,13,5.9,30211,40,168,3,1.8,1,72|4629|58498,ACTG2|MYH11|MYL7,-1.1
_FINAL,KEGG Pathway,24,hsa04512,ECM-receptor interaction,,-2.8,8.2,5,30211,88,168,4,2.4,1.2,1101|1297|1299|22798,CHAD|COL9A1|COL9A3|LAMB4,-1.1
_FINAL,KEGG Pathway,24,hsa04261,Adrenergic signaling in cardiomyocytes,,-2.8,6,4.6,30211,150,168,5,3,1.3,487|4624|4634|4635|163688,ATP2A1|MYH6|MYL3|MYL4|CALML6,-1.1
_FINAL,KEGG Pathway,24,hsa04976,Bile secretion,,-2.8,8.1,5,30211,89,168,4,2.4,1.2,1244|6550|6822|7364,ABCC2|SLC9A3|SULT2A1|UGT2B7,-1.1
_FINAL,Reactome Gene Sets,6,R-HSA-419037,NCAM1 interactions,,-2.8,13,5.7,30211,42,168,3,1.8,1,1297|1299|1463,COL9A1|COL9A3|NCAN,-1.1
_FINAL,GO Biological Processes,19,GO:0044058,regulation of digestive system process,19_GO:0032501 multicellular organismal process,-2.8,13,5.7,30211,42,168,3,1.8,1,335|337|2693,APOA1|APOA4|GHSR,-1.1
_FINAL,GO Biological Processes,19,GO:0045109,intermediate filament organization,19_GO:0009987 cellular process,-2.8,13,5.7,30211,42,168,3,1.8,1,2670|6469|54474,GFAP|SHH|KRT20,-1.1
_FINAL,GO Biological Processes,19,GO:0060537,muscle tissue development,19_GO:0032502 developmental process,-2.8,4.1,4.1,30211,306,168,7,4.2,1.5,4624|4629|4634|6469|9148|58498|91807,MYH6|MYH11|MYL3|SHH|NEURL1|MYL7|MYLK3,-1.1
_FINAL,GO Biological Processes,19,GO:0032368,regulation of lipid transport,19_GO:0051179 localization,-2.8,5.9,4.5,30211,153,168,5,3,1.3,335|337|1066|6469|51083,APOA1|APOA4|CES1|SHH|GAL,-1.1
_FINAL,Reactome Gene Sets,6,R-HSA-70326,Glucose metabolism,,-2.8,7.9,4.9,30211,91,168,4,2.4,1.2,229|2027|5105|8789,ALDOB|ENO3|PCK1|FBP2,-1.1
_FINAL,WikiPathways,27,WP3925,Amino acid metabolism,,-2.8,7.9,4.9,30211,91,168,4,2.4,1.2,126|3067|5105|6611,ADH1C|HDC|PCK1|SMS,-1.1
_FINAL,GO Biological Processes,19,GO:0007411,axon guidance,19_GO:0040011 locomotion,-2.8,4.8,4.2,30211,227,168,6,3.6,1.4,2045|4009|4914|6469|54910|644168,EPHA7|LMX1A|NTRK1|SHH|SEMA4C|DRGX,-1.1
_FINAL,GO Biological Processes,19,GO:0060047,heart contraction,19_GO:0032501 multicellular organismal process,-2.8,7.8,4.9,30211,92,168,4,2.4,1.2,4624|4634|4635|58498,MYH6|MYL3|MYL4|MYL7,-1.1
_FINAL,GO Biological Processes,19,GO:0097485,neuron projection guidance,19_GO:0040011 locomotion,-2.7,4.7,4.2,30211,228,168,6,3.6,1.4,2045|4009|4914|6469|54910|644168,EPHA7|LMX1A|NTRK1|SHH|SEMA4C|DRGX,-1.1
_FINAL,KEGG Pathway,24,hsa04970,Salivary secretion,,-2.7,7.7,4.9,30211,93,168,4,2.4,1.2,3347|163688|653247|727897,HTN3|CALML6|PRB2|MUC5B,-1.1
_FINAL,GO Biological Processes,19,GO:0044089,positive regulation of cellular component biogenesis,19_GO:0048518 positive regulation of biological process,-2.7,3.3,3.8,30211,493,168,9,5.4,1.7,335|2017|2823|4914|7429|9148|57535|84631|347730,APOA1|CTTN|GPM6A|NTRK1|VIL1|NEURL1|ELAPOR1|SLITRK2|LRRTM1,-1.1
_FINAL,GO Biological Processes,19,GO:0016126,sterol biosynthetic process,19_GO:0008152 metabolic process,-2.7,12,5.6,30211,44,168,3,1.8,1,335|337|1066,APOA1|APOA4|CES1,-1.1
_FINAL,WikiPathways,27,WP4249,Hedgehog signaling pathway,,-2.7,12,5.6,30211,44,168,3,1.8,1,6469|8643|64399,SHH|PTCH2|HHIP,-1.1
_FINAL,GO Biological Processes,19,GO:0046883,regulation of hormone secretion,19_GO:0023052 signaling,-2.7,4.7,4.2,30211,231,168,6,3.6,1.4,2691|2693|3814|6447|51083|91608,GHRH|GHSR|KISS1|SCG5|GAL|RASL10B,-1.1
_FINAL,GO Biological Processes,19,GO:0046165,alcohol biosynthetic process,19_GO:0008152 metabolic process,-2.7,7.6,4.8,30211,95,168,4,2.4,1.2,335|337|1066|5105,APOA1|APOA4|CES1|PCK1,-1
_FINAL,GO Biological Processes,19,GO:0034308,primary alcohol metabolic process,19_GO:0008152 metabolic process,-2.7,7.6,4.8,30211,95,168,4,2.4,1.2,126|2819|6822|8277,ADH1C|GPD1|SULT2A1|TKTL1,-1
_FINAL,GO Biological Processes,19,GO:0045933,positive regulation of muscle contraction,19_GO:0048518 positive regulation of biological process,-2.7,12,5.5,30211,45,168,3,1.8,1,487|2017|2693,ATP2A1|CTTN|GHSR,-1
_FINAL,GO Biological Processes,19,GO:1990090,cellular response to nerve growth factor stimulus,19_GO:0050896 response to stimulus,-2.7,12,5.5,30211,45,168,3,1.8,1,796|4914|6456,CALCA|NTRK1|SH3GL2,-1
_FINAL,GO Biological Processes,19,GO:0051480,regulation of cytosolic calcium ion concentration,19_GO:0065007 biological regulation,-2.7,4,4,30211,316,168,7,4.2,1.5,796|2911|3062|3814|5024|219931|387129,CALCA|GRM1|HCRTR2|KISS1|P2RX3|TPCN2|NPSR1,-1
_FINAL,GO Biological Processes,19,GO:0050919,negative chemotaxis,19_GO:0040011 locomotion,-2.7,12,5.4,30211,46,168,3,1.8,1,335|2045|54910,APOA1|EPHA7|SEMA4C,-1
_FINAL,GO Biological Processes,19,GO:0006935,chemotaxis,19_GO:0040011 locomotion,-2.7,3.2,3.7,30211,506,168,9,5.4,1.7,335|796|2045|4009|4914|5473|6469|54910|644168,APOA1|CALCA|EPHA7|LMX1A|NTRK1|PPBP|SHH|SEMA4C|DRGX,-1
_FINAL,GO Biological Processes,19,GO:0048667,cell morphogenesis involved in neuron differentiation,19_GO:0032502 developmental process,-2.7,3.5,3.8,30211,411,168,8,4.8,1.6,2045|4009|4914|6469|51473|54910|84631|644168,EPHA7|LMX1A|NTRK1|SHH|DCDC2|SEMA4C|SLITRK2|DRGX,-1
_FINAL,GO Biological Processes,19,GO:1990089,response to nerve growth factor,19_GO:0050896 response to stimulus,-2.6,11,5.4,30211,47,168,3,1.8,1,796|4914|6456,CALCA|NTRK1|SH3GL2,-1
_FINAL,GO Biological Processes,19,GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,19_GO:0023052 signaling,-2.6,7.3,4.7,30211,99,168,4,2.4,1.2,796|2911|3062|3814,CALCA|GRM1|HCRTR2|KISS1,-1
_FINAL,GO Biological Processes,19,GO:0006006,glucose metabolic process,19_GO:0008152 metabolic process,-2.6,7.3,4.7,30211,99,168,4,2.4,1.2,2819|5105|8277|8789,GPD1|PCK1|TKTL1|FBP2,-1
_FINAL,GO Biological Processes,19,GO:0042330,taxis,19_GO:0040011 locomotion,-2.6,3.2,3.7,30211,510,168,9,5.4,1.7,335|796|2045|4009|4914|5473|6469|54910|644168,APOA1|CALCA|EPHA7|LMX1A|NTRK1|PPBP|SHH|SEMA4C|DRGX,-1
_FINAL,GO Biological Processes,19,GO:0009266,response to temperature stimulus,19_GO:0050896 response to stimulus,-2.6,5.4,4.3,30211,165,168,5,3,1.3,796|4914|5024|80036|644168,CALCA|NTRK1|P2RX3|TRPM3|DRGX,-0.99
_FINAL,GO Biological Processes,19,GO:0015980,energy derivation by oxidation of organic compounds,19_GO:0008152 metabolic process,-2.6,4.4,4,30211,243,168,6,3.6,1.4,158|2819|4715|4726|5260|5837,ADSL|GPD1|NDUFB9|NDUFS6|PHKG1|PYGM,-0.97
_FINAL,KEGG Pathway,24,hsa04022,cGMP-PKG signaling pathway,,-2.6,5.4,4.2,30211,167,168,5,3,1.3,487|4624|4880|91807|163688,ATP2A1|MYH6|NPPC|MYLK3|CALML6,-0.97
_FINAL,GO Biological Processes,19,GO:0048608,reproductive structure development,19_GO:0022414 reproductive process,-2.6,3.4,3.8,30211,419,168,8,4.8,1.6,1299|2693|4311|4914|6469|10549|29844|64478,COL9A3|GHSR|MME|NTRK1|SHH|PRDX4|TFPT|CSMD1,-0.97
_FINAL,Reactome Gene Sets,6,R-HSA-5668914,Diseases of metabolism,,-2.6,4.4,4,30211,245,168,6,3.6,1.4,229|1463|4588|10071|63827|727897,ALDOB|NCAN|MUC6|MUC12|BCAN|MUC5B,-0.96
_FINAL,GO Biological Processes,19,GO:0030003,cellular cation homeostasis,19_GO:0065007 biological regulation,-2.6,2.9,3.6,30211,620,168,10,6,1.8,487|796|1356|2911|3062|3814|5024|6550|219931|387129,ATP2A1|CALCA|CP|GRM1|HCRTR2|KISS1|P2RX3|SLC9A3|TPCN2|NPSR1,-0.96
_FINAL,GO Biological Processes,19,GO:0016052,carbohydrate catabolic process,19_GO:0008152 metabolic process,-2.6,7.1,4.6,30211,102,168,4,2.4,1.2,229|2027|5837|8277,ALDOB|ENO3|PYGM|TKTL1,-0.96
_FINAL,GO Biological Processes,19,GO:0006874,cellular calcium ion homeostasis,19_GO:0065007 biological regulation,-2.6,3.4,3.7,30211,422,168,8,4.8,1.6,487|796|2911|3062|3814|5024|219931|387129,ATP2A1|CALCA|GRM1|HCRTR2|KISS1|P2RX3|TPCN2|NPSR1,-0.96
_FINAL,GO Biological Processes,19,GO:0061458,reproductive system development,19_GO:0032502 developmental process,-2.6,3.4,3.7,30211,422,168,8,4.8,1.6,1299|2693|4311|4914|6469|10549|29844|64478,COL9A3|GHSR|MME|NTRK1|SHH|PRDX4|TFPT|CSMD1,-0.96
_FINAL,Reactome Gene Sets,6,R-HSA-382551,Transport of small molecules,,-2.6,2.7,3.5,30211,729,168,11,6.5,1.9,213|335|337|359|487|1244|1356|3933|6550|80036|219931,ALB|APOA1|APOA4|AQP2|ATP2A1|ABCC2|CP|LCN1|SLC9A3|TRPM3|TPCN2,-0.95
_FINAL,KEGG Pathway,24,hsa04974,Protein digestion and absorption,,-2.6,7,4.5,30211,103,168,4,2.4,1.2,1297|1299|4311|6550,COL9A1|COL9A3|MME|SLC9A3,-0.95
_FINAL,GO Biological Processes,19,GO:1901617,organic hydroxy compound biosynthetic process,19_GO:0008152 metabolic process,-2.6,5.3,4.2,30211,170,168,5,3,1.3,335|337|1066|3067|5105,APOA1|APOA4|CES1|HDC|PCK1,-0.95
_FINAL,GO Biological Processes,19,GO:0006937,regulation of muscle contraction,19_GO:0032501 multicellular organismal process,-2.6,5.3,4.2,30211,170,168,5,3,1.3,487|796|2017|2693|4634,ATP2A1|CALCA|CTTN|GHSR|MYL3,-0.95
_FINAL,GO Biological Processes,19,GO:0000904,cell morphogenesis involved in differentiation,19_GO:0032502 developmental process,-2.6,3.1,3.6,30211,522,168,9,5.4,1.7,2045|4009|4914|6469|22798|51473|54910|84631|644168,EPHA7|LMX1A|NTRK1|SHH|LAMB4|DCDC2|SEMA4C|SLITRK2|DRGX,-0.95
_FINAL,GO Biological Processes,19,GO:0097435,supramolecular fiber organization,19_GO:0009987 cellular process,-2.6,3.1,3.6,30211,522,168,9,5.4,1.7,2017|2670|2693|4624|4629|6469|7429|54474|91807,CTTN|GFAP|GHSR|MYH6|MYH11|SHH|VIL1|KRT20|MYLK3,-0.95
_FINAL,GO Biological Processes,19,GO:0048013,ephrin receptor signaling pathway,19_GO:0023052 signaling,-2.6,11,5.2,30211,50,168,3,1.8,1,2045|4914|6760,EPHA7|NTRK1|SS18,-0.94
_FINAL,GO Biological Processes,19,GO:0001763,morphogenesis of a branching structure,19_GO:0032502 developmental process,-2.6,5.3,4.2,30211,171,168,5,3,1.3,2045|6469|7475|64399|64478,EPHA7|SHH|WNT6|HHIP|CSMD1,-0.94
_FINAL,GO Biological Processes,19,GO:0019218,regulation of steroid metabolic process,19_GO:0008152 metabolic process,-2.6,6.9,4.5,30211,104,168,4,2.4,1.2,335|337|1066|51083,APOA1|APOA4|CES1|GAL,-0.94
_FINAL,GO Biological Processes,19,GO:0048738,cardiac muscle tissue development,19_GO:0032502 developmental process,-2.5,5.2,4.1,30211,173,168,5,3,1.3,4624|4629|4634|58498|91807,MYH6|MYH11|MYL3|MYL7|MYLK3,-0.92
_FINAL,GO Biological Processes,19,GO:0034637,cellular carbohydrate biosynthetic process,19_GO:0008152 metabolic process,-2.5,11,5.1,30211,51,168,3,1.8,1,5105|5260|8789,PCK1|PHKG1|FBP2,-0.92
_FINAL,GO Biological Processes,19,GO:0006941,striated muscle contraction,19_GO:0032501 multicellular organismal process,-2.5,6.8,4.5,30211,106,168,4,2.4,1.2,4624|4626|4634|4635,MYH6|MYH8|MYL3|MYL4,-0.92
_FINAL,GO Biological Processes,19,GO:0007586,digestion,19_GO:0032501 multicellular organismal process,-2.5,6.8,4.5,30211,106,168,4,2.4,1.2,4588|7031|7033|7429,MUC6|TFF1|TFF3|VIL1,-0.92
_FINAL,GO Biological Processes,19,GO:0008202,steroid metabolic process,19_GO:0008152 metabolic process,-2.5,4.3,3.9,30211,253,168,6,3.6,1.4,335|337|1066|6469|6822|7364,APOA1|APOA4|CES1|SHH|SULT2A1|UGT2B7,-0.91
_FINAL,KEGG Pathway,24,hsa05200,Pathways in cancer,,-2.5,3,3.6,30211,531,168,9,5.4,1.7,2248|4914|6469|7475|8643|8772|22798|64399|163688,FGF3|NTRK1|SHH|WNT6|PTCH2|FADD|LAMB4|HHIP|CALML6,-0.91
_FINAL,GO Biological Processes,19,GO:0006873,cellular ion homeostasis,19_GO:0065007 biological regulation,-2.5,2.8,3.5,30211,635,168,10,6,1.8,487|796|1356|2911|3062|3814|5024|6550|219931|387129,ATP2A1|CALCA|CP|GRM1|HCRTR2|KISS1|P2RX3|SLC9A3|TPCN2|NPSR1,-0.91
_FINAL,GO Biological Processes,19,GO:0010874,regulation of cholesterol efflux,19_GO:0051179 localization,-2.5,10,5.1,30211,52,168,3,1.8,1,335|1066|6469,APOA1|CES1|SHH,-0.91
_FINAL,GO Biological Processes,19,GO:0055074,calcium ion homeostasis,19_GO:0065007 biological regulation,-2.5,3.3,3.6,30211,435,168,8,4.8,1.6,487|796|2911|3062|3814|5024|219931|387129,ATP2A1|CALCA|GRM1|HCRTR2|KISS1|P2RX3|TPCN2|NPSR1,-0.9
